E,ft,Gf,softening,p,b,lch,a0,eta0,sigma0,beta,R_p,S_soft,f_b,beta_eff,Pmax,sigma_N,crack_half_width,Gf_eff,process_zone,ft_over_E,Gf_over_E,lch_over_b,sigma_N_over_ft,b_over_lch,softening_code
20000,5.0,0.08,exponential,2.0,1.0,64.0,81.48733086305042,6.383076486422923,31.915382432114615,0.64,0.6,1.4926577061825816,1.021896286439576,0.699297016282389,19178.09039157401,1.9178090391574008,1.4013623321328583,0.11941261649460654,95.53009319568523,0.00025,4e-06,64.0,0.38356180783148014,0.015625,1
20000,5.0,0.08,exponential,2.0,2.0,64.0,40.74366543152521,6.383076486422923,31.915382432114615,0.64,0.6,1.4926577061825816,1.0437925728791517,0.6846274275415687,19261.409969238386,1.9261409969238386,2.8027246642657166,0.11941261649460654,95.53009319568523,0.00025,4e-06,32.0,0.3852281993847677,0.03125,1
20000,5.0,0.08,cornelissen,1.0,1.0,64.0,40.74366543152521,6.383076486422923,31.915382432114615,0.64,1.0,0.997959257991111,1.022159244842785,0.6274059046412592,19597.11156213885,1.959711156213885,1.41819166993824,0.07983674063928888,63.8693925114311,0.00025,4e-06,64.0,0.391942231242777,0.015625,2
20000,5.0,0.08,cornelissen,1.0,2.0,64.0,20.371832715762604,6.383076486422923,31.915382432114615,0.64,1.0,0.997959257991111,1.04431848968557,0.614093068380991,19677.76285672193,1.967776285672193,2.83638333987648,0.07983674063928888,63.8693925114311,0.00025,4e-06,32.0,0.3935552571344386,0.03125,2
20000,5.0,0.08,cornelissen,1.5,1.0,64.0,61.11549814728781,6.383076486422923,31.915382432114615,0.64,0.75,1.2755427934825074,1.0220008094078692,0.6545946287523935,19435.432235424116,1.9435432235424117,1.4080518021036252,0.1020434234786006,81.63473878288048,0.00025,4e-06,64.0,0.3887086447084823,0.015625,2
20000,5.0,0.08,cornelissen,1.5,2.0,64.0,30.557749073643905,6.383076486422923,31.915382432114615,0.64,0.75,1.2755427934825074,1.0440016188157384,0.640800002951973,19516.960564605717,1.9516960564605716,2.8161036042072505,0.1020434234786006,81.63473878288048,0.00025,4e-06,32.0,0.39033921129211435,0.03125,2
20000,5.0,0.08,cornelissen,2.0,1.0,64.0,81.48733086305042,6.383076486422923,31.915382432114615,0.64,0.6,1.4773213613120106,1.021896286439576,0.70655654727512,19137.256022813086,1.9137256022813085,1.4013623321328583,0.11818570890496086,94.54856712396868,0.00025,4e-06,64.0,0.3827451204562617,0.015625,2
20000,5.0,0.08,cornelissen,2.0,2.0,64.0,40.74366543152521,6.383076486422923,31.915382432114615,0.64,0.6,1.4773213613120106,1.0437925728791517,0.6917346708344597,19220.907279336287,1.9220907279336286,2.8027246642657166,0.11818570890496086,94.54856712396868,0.00025,4e-06,32.0,0.3844181455867257,0.03125,2
20000,5.0,0.12,linear,1.0,1.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,1.0,1.0,1.0146367637602445,0.9461514053977695,17920.56494152039,1.7920564941520392,1.4051293209834743,0.12,96.0,0.00025,6e-06,96.0,0.35841129883040784,0.010416666666666666,0
20000,5.0,0.12,linear,1.0,2.0,96.0,30.557749073643905,7.817640190446719,39.08820095223359,0.96,1.0,1.0,1.029273527520489,0.9326966781246494,17982.83496300583,1.7982834963005827,2.8102586419669486,0.12,96.0,0.00025,6e-06,48.0,0.35965669926011656,0.020833333333333332,0
20000,5.0,0.12,linear,1.5,1.0,96.0,91.67324722093171,7.817640190446719,39.08820095223359,0.96,0.75,1.0,1.0145522766541186,1.2616402618712745,16623.721146375952,1.6623721146375952,1.3970185587953867,0.12,96.0,0.00025,6e-06,96.0,0.33247442292751905,0.010416666666666666,0
20000,5.0,0.12,linear,1.5,2.0,96.0,45.83662361046586,7.817640190446719,39.08820095223359,0.96,0.75,1.0,1.0291045533082372,1.2437997634790512,16689.67807529492,1.668967807529492,2.7940371175907734,0.12,96.0,0.00025,6e-06,48.0,0.3337935615058984,0.020833333333333332,0
20000,5.0,0.12,linear,2.0,1.0,96.0,122.23099629457562,7.817640190446719,39.08820095223359,0.96,0.6,1.0,1.0144964748492225,1.5771370721005187,15572.962919825624,1.5572962919825624,1.3916615855253491,0.12,96.0,0.00025,6e-06,96.0,0.31145925839651245,0.010416666666666666,0
20000,5.0,0.12,linear,2.0,2.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,0.6,1.0,1.0289929496984447,1.5549183310428842,15640.531149081042,1.5640531149081043,2.7833231710506983,0.12,96.0,0.00025,6e-06,48.0,0.3128106229816209,0.020833333333333332,0
20000,5.0,0.12,exponential,1.0,1.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,1.0,0.9960049926738792,1.0146367637602445,0.9499464484186243,17903.117683510412,1.7903117683510414,1.4051293209834743,0.1195205991208655,95.6164792966924,0.00025,6e-06,96.0,0.3580623536702083,0.010416666666666666,1
20000,5.0,0.12,exponential,1.0,2.0,96.0,30.557749073643905,7.817640190446719,39.08820095223359,0.96,1.0,0.9960049926738792,1.029273527520489,0.9364377538115828,17965.45571319764,1.7965455713197638,2.8102586419669486,0.1195205991208655,95.6164792966924,0.00025,6e-06,48.0,0.35930911426395273,0.020833333333333332,1
20000,5.0,0.12,exponential,1.5,1.0,96.0,91.67324722093171,7.817640190446719,39.08820095223359,0.96,0.75,1.2443201672289614,1.0145522766541186,1.013919323256557,17616.47347377638,1.7616473473776382,1.3970185587953867,0.14931842006747537,119.4547360539803,0.00025,6e-06,96.0,0.3523294694755276,0.010416666666666666,1
20000,5.0,0.12,exponential,1.5,2.0,96.0,45.83662361046586,7.817640190446719,39.08820095223359,0.96,0.75,1.2443201672289614,1.0291045533082372,0.9995817766491165,17679.518123137226,1.7679518123137226,2.7940371175907734,0.14931842006747537,119.4547360539803,0.00025,6e-06,48.0,0.3535903624627445,0.020833333333333332,1
20000,5.0,0.12,exponential,2.0,1.0,96.0,122.23099629457562,7.817640190446719,39.08820095223359,0.96,0.6,1.4926577061825816,1.0144964748492225,1.0565966099046176,17432.73188950083,1.743273188950083,1.3916615855253491,0.1791189247419098,143.29513979352782,0.00025,6e-06,96.0,0.3486546377900166,0.010416666666666666,1
20000,5.0,0.12,exponential,2.0,2.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,0.6,1.4926577061825816,1.0289929496984447,1.0417112540955769,17496.16425954,1.7496164259540001,2.7833231710506983,0.1791189247419098,143.29513979352782,0.00025,6e-06,48.0,0.3499232851908,0.020833333333333332,1
20000,5.0,0.12,cornelissen,1.0,1.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,1.0,0.997959257991111,1.0146367637602445,0.9480862047438384,17911.663561649024,1.7911663561649025,1.4051293209834743,0.1197551109589333,95.80408876714665,0.00025,6e-06,96.0,0.3582332712329805,0.010416666666666666,2
20000,5.0,0.12,cornelissen,1.0,2.0,96.0,30.557749073643905,7.817640190446719,39.08820095223359,0.96,1.0,0.997959257991111,1.029273527520489,0.9346039636950361,17973.968326740167,1.7973968326740166,2.8102586419669486,0.1197551109589333,95.80408876714665,0.00025,6e-06,48.0,0.35947936653480334,0.020833333333333332,2
20000,5.0,0.12,cornelissen,1.5,1.0,96.0,91.67324722093171,7.817640190446719,39.08820095223359,0.96,0.75,1.2755427934825074,1.0145522766541186,0.9891006936950537,17726.03588833494,1.7726035888334941,1.3970185587953867,0.15306513521790088,122.45210817432071,0.00025,6e-06,96.0,0.3545207177666988,0.010416666666666666,2
20000,5.0,0.12,cornelissen,1.5,2.0,96.0,45.83662361046586,7.817640190446719,39.08820095223359,0.96,0.75,1.2755427934825074,1.0291045533082372,0.9751141003142741,17788.68783473866,1.778868783473866,2.7940371175907734,0.15306513521790088,122.45210817432071,0.00025,6e-06,48.0,0.3557737566947732,0.020833333333333332,2
20000,5.0,0.12,cornelissen,2.0,1.0,96.0,122.23099629457562,7.817640190446719,39.08820095223359,0.96,0.6,1.4773213613120106,1.0144964748492225,1.0675653337198492,17386.428854085567,1.7386428854085567,1.3916615855253491,0.17727856335744127,141.82285068595303,0.00025,6e-06,96.0,0.34772857708171134,0.010416666666666666,2
20000,5.0,0.12,cornelissen,2.0,2.0,96.0,61.11549814728781,7.817640190446719,39.08820095223359,0.96,0.6,1.4773213613120106,1.0289929496984447,1.0525254502933332,17450.01213225853,1.745001213225853,2.7833231710506983,0.17727856335744127,141.82285068595303,0.00025,6e-06,48.0,0.3490002426451706,0.020833333333333332,2
20000,5.0,0.16,linear,1.0,1.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,1.0,1.0,1.0109185042974655,1.2661752599825362,16607.079384503042,1.6607079384503045,1.3975685500755926,0.16,128.0,0.00025,8e-06,128.0,0.3321415876900609,0.0078125,0
20000,5.0,0.16,linear,1.0,2.0,128.0,40.74366543152521,9.0270333367641,45.1351666838205,1.28,1.0,1.0,1.021837008594931,1.2526459594177881,16656.87545184439,1.6656875451844388,2.795137100151185,0.16,128.0,0.00025,8e-06,64.0,0.33313750903688777,0.015625,0
20000,5.0,0.16,linear,1.5,1.0,128.0,122.23099629457562,9.0270333367641,45.1351666838205,1.28,0.75,1.0,1.010864282550835,1.6883242351386978,15247.51906534459,1.524751906534459,1.3906281665068618,0.16,128.0,0.00025,8e-06,128.0,0.3049503813068918,0.0078125,0
20000,5.0,0.16,linear,1.5,2.0,128.0,61.11549814728781,9.0270333367641,45.1351666838205,1.28,0.75,1.0,1.0217285651016697,1.670371882474325,15298.686156679736,1.5298686156679735,2.7812563330137237,0.16,128.0,0.00025,8e-06,64.0,0.3059737231335947,0.015625,0
20000,5.0,0.16,linear,2.0,1.0,128.0,162.97466172610083,9.0270333367641,45.1351666838205,1.28,0.6,1.0,1.0108284461982167,2.11048011297755,14175.105314045277,1.4175105314045275,1.3860411133717323,0.16,128.0,0.00025,8e-06,128.0,0.2835021062809055,0.0078125,0
20000,5.0,0.16,linear,2.0,2.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,0.6,1.0,1.0216568923964333,2.08811133092766,14226.351477869668,1.4226351477869668,2.7720822267434646,0.16,128.0,0.00025,8e-06,64.0,0.28452702955739334,0.015625,0
20000,5.0,0.16,exponential,1.0,1.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,1.0,0.9960049926738792,1.0109185042974655,1.2712539287412172,16588.501748729843,1.6588501748729843,1.3975685500755926,0.15936079882782067,127.48863906225654,0.00025,8e-06,128.0,0.33177003497459684,0.0078125,1
20000,5.0,0.16,exponential,1.0,2.0,128.0,40.74366543152521,9.0270333367641,45.1351666838205,1.28,1.0,0.9960049926738792,1.021837008594931,1.2576703617267313,16638.330348919222,1.6638330348919224,2.795137100151185,0.15936079882782067,127.48863906225654,0.00025,8e-06,64.0,0.33276660697838445,0.015625,1
20000,5.0,0.16,exponential,1.5,1.0,128.0,122.23099629457562,9.0270333367641,45.1351666838205,1.28,0.75,1.2443201672289614,1.010864282550835,1.3568246176532774,16284.573014820211,1.6284573014820212,1.3906281665068618,0.19909122675663382,159.27298140530706,0.00025,8e-06,128.0,0.3256914602964042,0.0078125,1
20000,5.0,0.16,exponential,1.5,2.0,128.0,61.11549814728781,9.0270333367641,45.1351666838205,1.28,0.75,1.2443201672289614,1.0217285651016697,1.3423971791714662,16334.646507019894,1.6334646507019894,2.7812563330137237,0.19909122675663382,159.27298140530706,0.00025,8e-06,64.0,0.3266929301403979,0.015625,1
20000,5.0,0.16,exponential,2.0,1.0,128.0,162.97466172610083,9.0270333367641,45.1351666838205,1.28,0.6,1.4926577061825816,1.0108284461982167,1.4139076254629246,16090.875898724098,1.60908758987241,1.3860411133717323,0.23882523298921307,191.06018639137045,0.00025,8e-06,128.0,0.321817517974482,0.0078125,1
20000,5.0,0.16,exponential,2.0,2.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,0.6,1.4926577061825816,1.0216568923964333,1.3989217502972797,16141.0568685718,1.6141056868571801,2.7720822267434646,0.23882523298921307,191.06018639137045,0.00025,8e-06,64.0,0.32282113737143603,0.015625,1
20000,5.0,0.16,cornelissen,1.0,1.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,1.0,0.997959257991111,1.0109185042974655,1.268764480958214,16597.600288305817,1.6597600288305816,1.3975685500755926,0.15967348127857775,127.7387850228622,0.00025,8e-06,128.0,0.33195200576611633,0.0078125,2
20000,5.0,0.16,cornelissen,1.0,2.0,128.0,40.74366543152521,9.0270333367641,45.1351666838205,1.28,1.0,0.997959257991111,1.021837008594931,1.2552075141217294,16647.41299214904,1.6647412992149038,2.795137100151185,0.15967348127857775,127.7387850228622,0.00025,8e-06,64.0,0.33294825984298076,0.015625,2
20000,5.0,0.16,cornelissen,1.5,1.0,128.0,122.23099629457562,9.0270333367641,45.1351666838205,1.28,0.75,1.2755427934825074,1.010864282550835,1.3236123819328771,16400.540751213786,1.6400540751213788,1.3906281665068618,0.2040868469572012,163.26947756576095,0.00025,8e-06,128.0,0.32801081502427576,0.0078125,2
20000,5.0,0.16,cornelissen,1.5,2.0,128.0,61.11549814728781,9.0270333367641,45.1351666838205,1.28,0.75,1.2755427934825074,1.0217285651016697,1.3095380970432584,16450.437154393523,1.6450437154393522,2.7812563330137237,0.2040868469572012,163.26947756576095,0.00025,8e-06,64.0,0.3290087430878704,0.015625,2
20000,5.0,0.16,cornelissen,2.0,1.0,128.0,162.97466172610083,9.0270333367641,45.1351666838205,1.28,0.6,1.4773213613120106,1.0108284461982167,1.4285856606738767,16042.176692259176,1.6042176692259176,1.3860411133717323,0.2363714178099217,189.09713424793736,0.00025,8e-06,128.0,0.3208435338451835,0.0078125,2
20000,5.0,0.16,cornelissen,2.0,2.0,128.0,81.48733086305042,9.0270333367641,45.1351666838205,1.28,0.6,1.4773213613120106,1.0216568923964333,1.413444214380821,16092.420647978715,1.6092420647978716,2.7720822267434646,0.2363714178099217,189.09713424793736,0.00025,8e-06,64.0,0.32184841295957434,0.015625,2
20000,5.0,0.2,linear,1.0,1.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,1.0,1.0,1.0087031338391632,1.5861951314757377,15545.667115072849,1.5545667115072848,1.392501414266115,0.2,160.0,0.00025,1e-05,160.0,0.31091334230145695,0.00625,0
20000,5.0,0.2,linear,1.0,2.0,160.0,50.92958178940651,10.09253008808064,50.4626504404032,1.6,1.0,1.0,1.0174062676783264,1.5726264431721315,15586.60910896899,1.5586609108968992,2.78500282853223,0.2,160.0,0.00025,1e-05,80.0,0.3117321821793798,0.0125,0
20000,5.0,0.2,linear,1.5,1.0,160.0,152.7887453682195,10.09253008808064,50.4626504404032,1.6,0.75,1.0,1.0086646481025487,2.1150075372884904,14164.800354653587,1.4164800354653588,1.3863436964077855,0.2,160.0,0.00025,1e-05,160.0,0.2832960070930718,0.00625,0
20000,5.0,0.2,linear,1.5,2.0,160.0,76.39437268410975,10.09253008808064,50.4626504404032,1.6,0.75,1.0,1.0173292962050973,2.0969939048164847,14205.93533222525,1.420593533222525,2.772687392815571,0.2,160.0,0.00025,1e-05,80.0,0.284118706644505,0.0125,0
20000,5.0,0.2,linear,2.0,1.0,160.0,203.71832715762605,10.09253008808064,50.4626504404032,1.6,0.6,1.0,1.008639200446082,2.6438261228468054,13096.679093353821,1.3096679093353822,1.3822720713731298,0.2,160.0,0.00025,1e-05,160.0,0.26193358186707644,0.00625,0
20000,5.0,0.2,linear,2.0,2.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,0.6,1.0,1.017278400892164,2.6213735240303655,13137.216212891837,1.3137216212891838,2.7645441427462596,0.2,160.0,0.00025,1e-05,80.0,0.2627443242578368,0.0125,0
20000,5.0,0.2,exponential,1.0,1.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,1.0,0.9960049926738792,1.0087031338391632,1.5925574099959394,15526.580436747932,1.5526580436747932,1.392501414266115,0.19920099853477585,159.36079882782067,0.00025,1e-05,160.0,0.31053160873495866,0.00625,1
20000,5.0,0.2,exponential,1.0,2.0,160.0,50.92958178940651,10.09253008808064,50.4626504404032,1.6,1.0,0.9960049926738792,1.0174062676783264,1.5789342972571372,15567.535678311595,1.5567535678311595,2.78500282853223,0.19920099853477585,159.36079882782067,0.00025,1e-05,80.0,0.3113507135662319,0.0125,1
20000,5.0,0.2,exponential,1.5,1.0,160.0,152.7887453682195,10.09253008808064,50.4626504404032,1.6,0.75,1.2443201672289614,1.0086646481025487,1.6997293727051823,15215.278036758515,1.5215278036758515,1.3863436964077855,0.2488640334457923,199.09122675663383,0.00025,1e-05,160.0,0.3043055607351703,0.00625,1
20000,5.0,0.2,exponential,1.5,2.0,160.0,76.39437268410975,10.09253008808064,50.4626504404032,1.6,0.75,1.2443201672289614,1.0173292962050973,1.6852526866026651,15256.237073528848,1.5256237073528849,2.772687392815571,0.2488640334457923,199.09122675663383,0.00025,1e-05,80.0,0.305124741470577,0.0125,1
20000,5.0,0.2,exponential,2.0,1.0,160.0,203.71832715762605,10.09253008808064,50.4626504404032,1.6,0.6,1.4926577061825816,1.008639200446082,1.7712206300855777,15017.73570477466,1.501773570477466,1.3822720713731298,0.2985315412365163,238.82523298921308,0.00025,1e-05,160.0,0.3003547140954932,0.00625,1
20000,5.0,0.2,exponential,2.0,2.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,0.6,1.4926577061825816,1.017278400892164,1.756178602215798,15058.66008913309,1.505866008913309,2.7645441427462596,0.2985315412365163,238.82523298921308,0.00025,1e-05,80.0,0.30117320178266177,0.0125,1
20000,5.0,0.2,cornelissen,1.0,1.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,1.0,0.997959257991111,1.0087031338391632,1.58943876593594,15535.927502179396,1.5535927502179396,1.392501414266115,0.1995918515982222,159.67348127857775,0.00025,1e-05,160.0,0.31071855004358795,0.00625,2
20000,5.0,0.2,cornelissen,1.0,2.0,160.0,50.92958178940651,10.09253008808064,50.4626504404032,1.6,1.0,0.997959257991111,1.0174062676783264,1.5758423308160134,15576.87628530874,1.5576876285308738,2.78500282853223,0.1995918515982222,159.67348127857775,0.00025,1e-05,80.0,0.31153752570617477,0.0125,2
20000,5.0,0.2,cornelissen,1.5,1.0,160.0,152.7887453682195,10.09253008808064,50.4626504404032,1.6,0.75,1.2755427934825074,1.0086646481025487,1.6581235440279214,15333.892970444378,1.5333892970444378,1.3863436964077855,0.2551085586965015,204.0868469572012,0.00025,1e-05,160.0,0.3066778594088876,0.00625,2
20000,5.0,0.2,cornelissen,1.5,2.0,160.0,76.39437268410975,10.09253008808064,50.4626504404032,1.6,0.75,1.2755427934825074,1.0173292962050973,1.6440012169965998,15374.78967202095,1.537478967202095,2.772687392815571,0.2551085586965015,204.0868469572012,0.00025,1e-05,80.0,0.307495793440419,0.0125,2
20000,5.0,0.2,cornelissen,2.0,1.0,160.0,203.71832715762605,10.09253008808064,50.4626504404032,1.6,0.6,1.4773213613120106,1.008639200446082,1.7896079973410934,14968.160072959563,1.4968160072959564,1.3822720713731298,0.29546427226240213,236.3714178099217,0.00025,1e-05,160.0,0.29936320145919126,0.00625,2
20000,5.0,0.2,cornelissen,2.0,2.0,160.0,101.85916357881302,10.09253008808064,50.4626504404032,1.6,0.6,1.4773213613120106,1.017278400892164,1.7744098154123493,15009.101775921898,1.5009101775921898,2.7645441427462596,0.29546427226240213,236.3714178099217,0.00025,1e-05,80.0,0.300182035518438,0.0125,2
30000,2.0,0.08,linear,1.0,1.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,1.0,1.0,1.0022874675961326,5.986306517819969,3783.347055575092,0.3783347055575092,1.3724805576795824,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,600.0,0.1891673527787546,0.0016666666666666668,0
30000,2.0,0.08,linear,1.0,2.0,600.0,190.98593171027443,19.544100476116796,39.08820095223359,6.0,1.0,1.0,1.0045749351922653,5.972675397133676,3787.0433469826226,0.37870433469826226,2.744961115359165,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,300.0,0.18935216734913113,0.0033333333333333335,0
30000,2.0,0.08,linear,1.5,1.0,600.0,572.9577951308232,19.544100476116796,39.08820095223359,6.0,0.75,1.0,1.0022823360535351,7.981782889140625,3336.71200237979,0.333671200237979,1.3694016321210503,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,600.0,0.1668356001189895,0.0016666666666666668,0
30000,2.0,0.08,linear,1.5,2.0,600.0,286.4788975654116,19.544100476116796,39.08820095223359,6.0,0.75,1.0,1.0045646721070702,7.9636485555678895,3340.0855435838457,0.3340085543583846,2.7388032642421005,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,300.0,0.1670042771791923,0.0033333333333333335,0
30000,2.0,0.08,linear,2.0,1.0,600.0,763.9437268410977,19.544100476116796,39.08820095223359,6.0,0.6,1.0,1.0022789367461034,9.97726244997723,3018.2344802398375,0.30182344802398375,1.36736204766205,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,600.0,0.15091172401199188,0.0016666666666666668,0
30000,2.0,0.08,linear,2.0,2.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,0.6,1.0,1.004557873492207,9.954628064619492,3021.351000028006,0.3021351000028006,2.7347240953241,0.08,600.0,6.666666666666667e-05,2.666666666666667e-06,300.0,0.1510675500014003,0.0033333333333333335,0
30000,2.0,0.08,exponential,1.0,1.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,1.0,0.9960049926738792,1.0022874675961326,6.010317781388933,3776.8622665164025,0.37768622665164026,1.3724805576795824,0.07968039941391034,597.6029956043275,6.666666666666667e-05,2.666666666666667e-06,600.0,0.18884311332582013,0.0016666666666666668,1
30000,2.0,0.08,exponential,1.0,2.0,600.0,190.98593171027443,19.544100476116796,39.08820095223359,6.0,1.0,0.9960049926738792,1.0045749351922653,5.996631985849194,3780.5543366974257,0.37805543366974254,2.744961115359165,0.07968039941391034,597.6029956043275,6.666666666666667e-05,2.666666666666667e-06,300.0,0.18902771683487127,0.0033333333333333335,1
30000,2.0,0.08,exponential,1.5,1.0,600.0,572.9577951308232,19.544100476116796,39.08820095223359,6.0,0.75,1.2443201672289614,1.0022823360535351,6.414573274108106,3672.458689987709,0.3672458689987709,1.3694016321210503,0.09954561337831691,746.5921003373769,6.666666666666667e-05,2.666666666666667e-06,600.0,0.18362293449938544,0.0016666666666666668,1
30000,2.0,0.08,exponential,1.5,2.0,600.0,286.4788975654116,19.544100476116796,39.08820095223359,6.0,0.75,1.2443201672289614,1.0045646721070702,6.399999586362516,3676.073213209694,0.3676073213209694,2.7388032642421005,0.09954561337831691,746.5921003373769,6.666666666666667e-05,2.666666666666667e-06,300.0,0.1838036606604847,0.0033333333333333335,1
30000,2.0,0.08,exponential,2.0,1.0,600.0,763.9437268410977,19.544100476116796,39.08820095223359,6.0,0.6,1.4926577061825816,1.0022789367461034,6.684226670757437,3607.446643896067,0.36074466438960673,1.36736204766205,0.11941261649460654,895.594623709549,6.666666666666667e-05,2.666666666666667e-06,600.0,0.18037233219480336,0.0016666666666666668,1
30000,2.0,0.08,exponential,2.0,2.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,0.6,1.4926577061825816,1.004557873492207,6.669062855728723,3611.0113323639466,0.36110113323639464,2.7347240953241,0.11941261649460654,895.594623709549,6.666666666666667e-05,2.666666666666667e-06,300.0,0.18055056661819732,0.0033333333333333335,1
30000,2.0,0.08,cornelissen,1.0,1.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,1.0,0.997959257991111,1.0022874675961326,5.99854800672964,3780.0367924233433,0.37800367924233436,1.3724805576795824,0.07983674063928888,598.7755547946666,6.666666666666667e-05,2.666666666666667e-06,600.0,0.18900183962116718,0.0016666666666666668,2
30000,2.0,0.08,cornelissen,1.0,2.0,600.0,190.98593171027443,19.544100476116796,39.08820095223359,6.0,1.0,0.997959257991111,1.0045749351922653,5.984889011558102,3783.7309303993407,0.37837309303993405,2.744961115359165,0.07983674063928888,598.7755547946666,6.666666666666667e-05,2.666666666666667e-06,300.0,0.18918654651996702,0.0033333333333333335,2
30000,2.0,0.08,cornelissen,1.5,1.0,600.0,572.9577951308232,19.544100476116796,39.08820095223359,6.0,0.75,1.2755427934825074,1.0022823360535351,6.257557903916836,3711.9724584761257,0.3711972458476126,1.3694016321210503,0.1020434234786006,765.3256760895044,6.666666666666667e-05,2.666666666666667e-06,600.0,0.1855986229238063,0.0016666666666666668,2
30000,2.0,0.08,cornelissen,1.5,2.0,600.0,286.4788975654116,19.544100476116796,39.08820095223359,6.0,0.75,1.2755427934825074,1.0045646721070702,6.2433409496402765,3715.6135319313967,0.3715613531931397,2.7388032642421005,0.1020434234786006,765.3256760895044,6.666666666666667e-05,2.666666666666667e-06,300.0,0.18578067659656985,0.0033333333333333335,2
30000,2.0,0.08,cornelissen,2.0,1.0,600.0,763.9437268410977,19.544100476116796,39.08820095223359,6.0,0.6,1.4773213613120106,1.0022789367461034,6.753616857686544,3591.2681314630113,0.3591268131463011,1.36736204766205,0.11818570890496086,886.3928167872064,6.666666666666667e-05,2.666666666666667e-06,600.0,0.17956340657315056,0.0016666666666666668,2
30000,2.0,0.08,cornelissen,2.0,2.0,600.0,381.97186342054886,19.544100476116796,39.08820095223359,6.0,0.6,1.4773213613120106,1.004557873492207,6.7382956243039605,3594.821591528188,0.3594821591528188,2.7347240953241,0.11818570890496086,886.3928167872064,6.666666666666667e-05,2.666666666666667e-06,300.0,0.1797410795764094,0.0033333333333333335,2
30000,2.0,0.12,linear,1.0,1.0,900.0,572.9577951308232,23.936536824085962,47.873073648171925,9.0,1.0,1.0,1.0015207665566426,8.986333883962446,3164.4406800994784,0.31644406800994784,1.368689900978232,0.12,900.0,6.666666666666667e-05,4e-06,900.0,0.15822203400497392,0.0011111111111111111,0
30000,2.0,0.12,linear,1.0,2.0,900.0,286.4788975654116,23.936536824085962,47.873073648171925,9.0,1.0,1.0,1.003041533113285,8.972709207828514,3166.6015655146466,0.3166601565514647,2.737379801956464,0.12,900.0,6.666666666666667e-05,4e-06,450.0,0.15833007827573234,0.0022222222222222222,0
30000,2.0,0.12,linear,1.5,1.0,900.0,859.4366926962348,23.936536824085962,47.873073648171925,9.0,0.75,1.0,1.001517990466272,11.981811724034248,2775.4432194480023,0.2775443219448002,1.3661914196449687,0.12,900.0,6.666666666666667e-05,4e-06,900.0,0.1387721609724001,0.0011111111111111111,0
30000,2.0,0.12,linear,1.5,2.0,900.0,429.7183463481174,23.936536824085962,47.873073648171925,9.0,0.75,1.0,1.0030359809325444,11.96367850019033,2777.3836465502322,0.2777383646550232,2.7323828392899374,0.12,900.0,6.666666666666667e-05,4e-06,450.0,0.1388691823275116,0.0022222222222222222,0
30000,2.0,0.12,linear,2.0,1.0,900.0,1145.9155902616465,23.936536824085962,47.873073648171925,9.0,0.6,1.0,1.001516150842587,14.977292165863055,2501.7759401291446,0.25017759401291445,1.364535758328301,0.12,900.0,6.666666666666667e-05,4e-06,900.0,0.12508879700645723,0.0011111111111111111,0
30000,2.0,0.12,linear,2.0,2.0,900.0,572.9577951308232,23.936536824085962,47.873073648171925,9.0,0.6,1.0,1.003032301685174,14.954652980565836,2503.55028431,0.250355028431,2.729071516656602,0.12,900.0,6.666666666666667e-05,4e-06,450.0,0.1251775142155,0.0022222222222222222,0
30000,2.0,0.12,exponential,1.0,1.0,900.0,572.9577951308232,23.936536824085962,47.873073648171925,9.0,1.0,0.9960049926738792,1.0015207665566426,9.022378351576025,3158.7452596984526,0.3158745259698453,1.368689900978232,0.1195205991208655,896.4044934064913,6.666666666666667e-05,4e-06,900.0,0.15793726298492264,0.0011111111111111111,1
